1 	 0.982000 
2 	 2.011000 
3 	 3.017000 
4 	 4.009000 
5 	 5.042000 
6 	 6.089000 
7 	 7.134000 
8 	 8.100000 
9 	 9.071000 
10 	 10.170000 
11 	 11.126000 
12 	 12.148000 
13 	 13.106000 
14 	 14.062000 
15 	 15.087000 
16 	 16.099001 
17 	 17.113001 
18 	 18.063000 
19 	 19.117001 
20 	 20.077000 
21 	 21.049999 
22 	 22.018999 
23 	 22.997000 
24 	 23.948000 
25 	 24.915001 
26 	 25.913000 
27 	 26.924000 
28 	 27.919001 
29 	 28.878000 
30 	 29.830000 
31 	 30.879999 
32 	 31.870001 
33 	 32.900002 
34 	 33.866001 
35 	 34.882000 
36 	 35.894001 
37 	 36.944000 
38 	 37.998001 
39 	 39.027000 
40 	 40.028000 
41 	 41.019001 
42 	 41.990002 
43 	 42.964001 
44 	 43.980999 
45 	 45.028000 
46 	 46.051998 
47 	 47.061001 
48 	 48.081001 
49 	 49.116001 
50 	 50.077000 
51 	 51.076000 
52 	 52.000999 
53 	 52.992001 
54 	 53.872002 
55 	 54.858002 
56 	 55.873001 
57 	 56.844002 
58 	 57.831001 
59 	 58.834999 
60 	 59.855000 
61 	 60.875000 
62 	 61.900002 
63 	 62.865002 
64 	 63.868000 
65 	 64.862000 
66 	 65.849998 
67 	 66.999001 
68 	 68.035004 
69 	 69.008003 
70 	 69.982002 
71 	 70.982002 
72 	 71.959999 
73 	 72.955002 
74 	 73.999001 
75 	 75.028999 
76 	 76.012001 
77 	 76.651001 
78 	 77.611000 
79 	 78.585999 
80 	 79.619003 
81 	 80.584000 
82 	 81.597000 
83 	 82.552002 
84 	 83.486000 
85 	 84.458000 
86 	 85.458000 
87 	 86.698997 
88 	 87.774002 
89 	 88.845001 
90 	 89.813004 
91 	 90.790001 
92 	 91.774002 
93 	 92.745003 
94 	 93.746002 
95 	 94.497002 
96 	 95.435997 
97 	 96.492996 
98 	 97.487000 
99 	 98.514999 
100 	 99.474998 
