0.000000 	 0 
0.010000 	 0 
0.020000 	 0 
0.030000 	 0 
0.040000 	 0 
0.050000 	 0 
0.060000 	 0 
0.070000 	 0 
0.080000 	 0 
0.090000 	 0 
0.100000 	 0 
0.110000 	 0 
0.120000 	 0 
0.130000 	 0 
0.140000 	 0 
0.150000 	 0 
0.160000 	 0 
0.170000 	 0 
0.180000 	 0 
0.190000 	 0 
0.200000 	 0 
0.210000 	 0 
0.220000 	 0 
0.230000 	 0 
0.240000 	 0 
0.250000 	 0 
0.260000 	 0 
0.270000 	 0 
0.280000 	 0 
0.290000 	 0 
0.300000 	 0 
0.310000 	 0 
0.320000 	 0 
0.330000 	 0 
0.340000 	 0 
0.350000 	 0 
0.360000 	 0 
0.370000 	 0 
0.380000 	 0 
0.390000 	 0 
0.400000 	 0 
0.410000 	 0 
0.420000 	 0 
0.430000 	 0 
0.440000 	 0 
0.450000 	 0 
0.460000 	 0 
0.470000 	 0 
0.480000 	 0 
0.490000 	 0 
0.500000 	 0 
0.510000 	 0 
0.520000 	 0 
0.530000 	 0 
0.540000 	 0 
0.550000 	 0 
0.560000 	 0 
0.570000 	 0 
0.580000 	 0 
0.590000 	 0 
0.600000 	 0 
0.610000 	 0 
0.620000 	 0 
0.630000 	 0 
0.640000 	 0 
0.650000 	 0 
0.660000 	 0 
0.670000 	 0 
0.680000 	 0 
0.690000 	 0 
0.700000 	 0 
0.710000 	 0 
0.720000 	 0 
0.730000 	 0 
0.740000 	 0 
0.750000 	 0 
0.760000 	 0 
0.770000 	 0 
0.780000 	 0 
0.790000 	 0 
0.800000 	 0 
0.810000 	 0 
0.820000 	 0 
0.830000 	 0 
0.840000 	 0 
0.850000 	 0 
0.860000 	 0 
0.870000 	 0 
0.880000 	 0 
0.890000 	 0 
0.900000 	 0 
0.910000 	 0 
0.920000 	 0 
0.930000 	 0 
0.940000 	 0 
0.950000 	 0 
0.960000 	 0 
0.970000 	 0 
0.980000 	 0 
0.990000 	 0 
1.000000 	 0 
1.010000 	 0 
1.020000 	 0 
1.030000 	 0 
1.040000 	 0 
1.050000 	 0 
1.060000 	 0 
1.070000 	 0 
1.080000 	 0 
1.090000 	 0 
1.100000 	 0 
1.110000 	 0 
1.120000 	 0 
1.130000 	 0 
1.140000 	 0 
1.150000 	 0 
1.160000 	 0 
1.170000 	 0 
1.180000 	 0 
1.190000 	 0 
1.200000 	 0 
1.210000 	 0 
1.220000 	 0 
1.230000 	 0 
1.240000 	 0 
1.250000 	 0 
1.260000 	 0 
1.270000 	 1 
1.280000 	 1 
1.290000 	 1 
1.300000 	 1 
1.310000 	 1 
1.320000 	 1 
1.330000 	 1 
1.340000 	 1 
1.350000 	 1 
1.360000 	 1 
1.370000 	 1 
1.380000 	 1 
1.390000 	 1 
1.400000 	 1 
1.410000 	 1 
1.420000 	 1 
1.430000 	 1 
1.440000 	 1 
1.450000 	 1 
1.460000 	 1 
1.470000 	 1 
1.480000 	 1 
1.490000 	 1 
1.500000 	 1 
1.510000 	 1 
1.520000 	 1 
1.530000 	 1 
1.540000 	 1 
1.550000 	 1 
1.560000 	 1 
1.570000 	 1 
1.580000 	 1 
1.590000 	 1 
1.600000 	 1 
1.610000 	 1 
1.620000 	 1 
1.630000 	 1 
1.640000 	 1 
1.650000 	 1 
1.660000 	 1 
1.670000 	 1 
1.680000 	 1 
1.690000 	 1 
1.700000 	 1 
1.710000 	 1 
1.720000 	 1 
1.730000 	 1 
1.740000 	 1 
1.750000 	 1 
1.760000 	 1 
1.770000 	 1 
1.780000 	 1 
1.790000 	 1 
1.800000 	 1 
1.810000 	 1 
1.820000 	 1 
1.830000 	 1 
1.840000 	 1 
1.850000 	 1 
1.860000 	 1 
1.870000 	 1 
1.880000 	 1 
1.890000 	 1 
1.900000 	 1 
1.910000 	 1 
1.920000 	 1 
1.930000 	 1 
1.940000 	 1 
1.950000 	 1 
1.960000 	 1 
1.970000 	 1 
1.980000 	 1 
1.990000 	 1 
2.000000 	 1 
2.010000 	 1 
2.020000 	 1 
2.030000 	 1 
2.040000 	 1 
2.050000 	 1 
2.060000 	 1 
2.070000 	 1 
2.080000 	 1 
2.090000 	 1 
2.100000 	 1 
2.110000 	 1 
2.120000 	 1 
2.130000 	 1 
2.140000 	 1 
2.150000 	 1 
2.160000 	 1 
2.170000 	 1 
2.180000 	 1 
2.190000 	 1 
2.200000 	 1 
2.210000 	 1 
2.220000 	 1 
2.230000 	 1 
2.240000 	 1 
2.250000 	 1 
2.260000 	 1 
2.270000 	 1 
2.280000 	 1 
2.290000 	 1 
2.300000 	 1 
2.310000 	 1 
2.320000 	 1 
2.330000 	 1 
2.340000 	 1 
2.350000 	 1 
2.360000 	 1 
2.370000 	 1 
2.380000 	 1 
2.390000 	 1 
2.400000 	 1 
2.410000 	 1 
2.420000 	 1 
2.430000 	 1 
2.440000 	 1 
2.450000 	 1 
2.460000 	 1 
2.470000 	 1 
2.480000 	 1 
2.490000 	 1 
2.500000 	 1 
2.510000 	 1 
2.520000 	 1 
2.530000 	 1 
2.540000 	 1 
2.550000 	 1 
2.560000 	 1 
2.570000 	 1 
2.580000 	 1 
2.590000 	 1 
2.600000 	 1 
2.610000 	 1 
2.620000 	 1 
2.630000 	 1 
2.640000 	 1 
2.650000 	 1 
2.660000 	 1 
2.670000 	 1 
2.680000 	 1 
2.690000 	 1 
2.700000 	 1 
2.710000 	 1 
2.720000 	 1 
2.730000 	 1 
2.740000 	 1 
2.750000 	 1 
2.760000 	 1 
2.770000 	 1 
2.780000 	 1 
2.790000 	 1 
2.800000 	 1 
2.810000 	 1 
2.820000 	 1 
2.830000 	 1 
2.840000 	 1 
2.850000 	 1 
2.860000 	 1 
2.870000 	 1 
2.880000 	 1 
2.890000 	 1 
2.900000 	 1 
2.910000 	 1 
2.920000 	 1 
2.930000 	 1 
2.940000 	 1 
2.950000 	 1 
2.960000 	 1 
2.970000 	 1 
2.980000 	 1 
2.990000 	 1 
3.000000 	 1 
3.010000 	 1 
3.020000 	 2 
3.030000 	 2 
3.040000 	 2 
3.050000 	 2 
3.060000 	 2 
3.070000 	 2 
3.080000 	 2 
3.090000 	 2 
3.100000 	 2 
3.110000 	 2 
3.120000 	 2 
3.130000 	 2 
3.140000 	 2 
3.150000 	 2 
3.160000 	 2 
3.170000 	 2 
3.180000 	 2 
3.190000 	 2 
3.200000 	 2 
3.210000 	 2 
3.220000 	 2 
3.230000 	 2 
3.240000 	 2 
3.250000 	 2 
3.260000 	 2 
3.270000 	 2 
3.280000 	 2 
3.290000 	 2 
3.300000 	 2 
3.310000 	 2 
3.320000 	 2 
3.330000 	 2 
3.340000 	 2 
3.350000 	 2 
3.360000 	 2 
3.370000 	 2 
3.380000 	 2 
3.390000 	 2 
3.400000 	 2 
3.410000 	 2 
3.420000 	 2 
3.430000 	 2 
3.440000 	 2 
3.450000 	 2 
3.460000 	 3 
3.470000 	 3 
3.480000 	 3 
3.490000 	 3 
3.500000 	 3 
3.510000 	 3 
3.520000 	 3 
3.530000 	 3 
3.540000 	 3 
3.550000 	 3 
3.560000 	 3 
3.570000 	 3 
3.580000 	 3 
3.590000 	 3 
3.600000 	 3 
3.610000 	 3 
3.620000 	 3 
3.630000 	 3 
3.640000 	 3 
3.650000 	 3 
3.660000 	 3 
3.670000 	 3 
3.680000 	 3 
3.690000 	 3 
3.700000 	 3 
3.710000 	 3 
3.720000 	 3 
3.730000 	 4 
3.740000 	 4 
3.750000 	 4 
3.760000 	 4 
3.770000 	 4 
3.780000 	 4 
3.790000 	 4 
3.800000 	 4 
3.810000 	 4 
3.820000 	 5 
3.830000 	 5 
3.840000 	 5 
3.850000 	 5 
3.860000 	 5 
3.870000 	 5 
3.880000 	 5 
3.890000 	 5 
3.900000 	 5 
3.910000 	 5 
3.920000 	 5 
3.930000 	 5 
3.940000 	 5 
3.950000 	 5 
3.960000 	 5 
3.970000 	 5 
3.980000 	 5 
3.990000 	 5 
4.000000 	 5 
4.010000 	 5 
4.020000 	 5 
4.030000 	 5 
4.040000 	 5 
4.050000 	 5 
4.060000 	 5 
4.070000 	 5 
4.080000 	 5 
4.090000 	 5 
4.100000 	 5 
4.110000 	 5 
4.120000 	 5 
4.130000 	 5 
4.140000 	 5 
4.150000 	 5 
4.160000 	 5 
4.170000 	 5 
4.180000 	 5 
4.190000 	 5 
4.200000 	 5 
4.210000 	 5 
4.220000 	 5 
4.230000 	 5 
4.240000 	 5 
4.250000 	 5 
4.260000 	 5 
4.270000 	 5 
4.280000 	 5 
4.290000 	 5 
4.300000 	 5 
4.310000 	 5 
4.320000 	 5 
4.330000 	 5 
4.340000 	 5 
4.350000 	 5 
4.360000 	 5 
4.370000 	 5 
4.380000 	 5 
4.390000 	 5 
4.400000 	 5 
4.410000 	 5 
4.420000 	 5 
4.430000 	 5 
4.440000 	 5 
4.450000 	 5 
4.460000 	 5 
4.470000 	 5 
4.480000 	 5 
4.490000 	 5 
4.500000 	 5 
4.510000 	 5 
4.520000 	 5 
4.530000 	 5 
4.540000 	 5 
4.550000 	 5 
4.560000 	 5 
4.570000 	 5 
4.580000 	 5 
4.590000 	 5 
4.600000 	 5 
4.610000 	 5 
4.620000 	 5 
4.630000 	 5 
4.640000 	 5 
4.650000 	 5 
4.660000 	 5 
4.670000 	 5 
4.680000 	 5 
4.690000 	 5 
4.700000 	 5 
4.710000 	 5 
4.720000 	 5 
4.730000 	 5 
4.740000 	 5 
4.750000 	 5 
4.760000 	 5 
4.770000 	 5 
4.780000 	 5 
4.790000 	 5 
4.800000 	 5 
4.810000 	 5 
4.820000 	 5 
4.830000 	 5 
4.840000 	 5 
4.850000 	 5 
4.860000 	 5 
4.870000 	 5 
4.880000 	 5 
4.890000 	 5 
4.900000 	 5 
4.910000 	 5 
4.920000 	 5 
4.930000 	 5 
4.940000 	 5 
4.950000 	 5 
4.960000 	 5 
4.970000 	 5 
4.980000 	 5 
4.990000 	 5 
5.000000 	 5 
5.010000 	 5 
5.020000 	 5 
5.030000 	 5 
5.040000 	 5 
5.050000 	 5 
5.060000 	 5 
5.070000 	 5 
5.080000 	 5 
5.090000 	 5 
5.100000 	 6 
5.110000 	 6 
5.120000 	 6 
5.130000 	 6 
5.140000 	 6 
5.150000 	 6 
5.160000 	 6 
5.170000 	 6 
5.180000 	 6 
5.190000 	 6 
5.200000 	 6 
5.210000 	 6 
5.220000 	 6 
5.230000 	 6 
5.240000 	 6 
5.250000 	 6 
5.260000 	 6 
5.270000 	 6 
5.280000 	 6 
5.290000 	 6 
5.300000 	 6 
5.310000 	 6 
5.320000 	 6 
5.330000 	 6 
5.340000 	 6 
5.350000 	 6 
5.360000 	 6 
5.370000 	 6 
5.380000 	 6 
5.390000 	 6 
5.400000 	 6 
5.410000 	 6 
5.420000 	 6 
5.430000 	 6 
5.440000 	 6 
5.450000 	 6 
5.460000 	 6 
5.470000 	 6 
5.480000 	 6 
5.490000 	 6 
5.500000 	 6 
5.510000 	 6 
5.520000 	 6 
5.530000 	 6 
5.540000 	 6 
5.550000 	 6 
5.560000 	 6 
5.570000 	 6 
5.580000 	 6 
5.590000 	 6 
5.600000 	 6 
5.610000 	 6 
5.620000 	 6 
5.630000 	 6 
5.640000 	 6 
5.650000 	 6 
5.660000 	 6 
5.670000 	 6 
5.680000 	 6 
5.690000 	 6 
5.700000 	 6 
5.710000 	 6 
5.720000 	 6 
5.730000 	 6 
5.740000 	 6 
5.750000 	 6 
5.760000 	 6 
5.770000 	 6 
5.780000 	 6 
5.790000 	 6 
5.800000 	 6 
5.810000 	 6 
5.820000 	 6 
5.830000 	 6 
5.840000 	 6 
5.850000 	 6 
5.860000 	 6 
5.870000 	 6 
5.880000 	 6 
5.890000 	 6 
5.900000 	 6 
5.910000 	 6 
5.920000 	 6 
5.930000 	 6 
5.940000 	 6 
5.950000 	 6 
5.960000 	 6 
5.970000 	 6 
5.980000 	 6 
5.990000 	 6 
6.000000 	 6 
6.010000 	 6 
6.020000 	 6 
6.030000 	 6 
6.040000 	 6 
6.050000 	 6 
6.060000 	 6 
6.070000 	 6 
6.080000 	 6 
6.090000 	 6 
6.100000 	 6 
6.110000 	 6 
6.120000 	 6 
6.130000 	 6 
6.140000 	 6 
6.150000 	 6 
6.160000 	 6 
6.170000 	 6 
6.180000 	 6 
6.190000 	 6 
6.200000 	 6 
6.210000 	 6 
6.220000 	 6 
6.230000 	 6 
6.240000 	 6 
6.250000 	 6 
6.260000 	 6 
6.270000 	 6 
6.280000 	 6 
6.290000 	 6 
6.300000 	 6 
6.310000 	 6 
6.320000 	 6 
6.330000 	 6 
6.340000 	 6 
6.350000 	 6 
6.360000 	 6 
6.370000 	 6 
6.380000 	 6 
6.390000 	 6 
6.400000 	 6 
6.410000 	 6 
6.420000 	 6 
6.430000 	 6 
6.440000 	 6 
6.450000 	 6 
6.460000 	 6 
6.470000 	 6 
6.480000 	 6 
6.490000 	 6 
6.500000 	 6 
6.510000 	 6 
6.520000 	 6 
6.530000 	 6 
6.540000 	 6 
6.550000 	 6 
6.560000 	 6 
6.570000 	 6 
6.580000 	 6 
6.590000 	 6 
6.600000 	 6 
6.610000 	 6 
6.620000 	 6 
6.630000 	 6 
6.640000 	 6 
6.650000 	 6 
6.660000 	 6 
6.670000 	 6 
6.680000 	 6 
6.690000 	 6 
6.700000 	 6 
6.710000 	 6 
6.720000 	 6 
6.730000 	 6 
6.740000 	 6 
6.750000 	 6 
6.760000 	 6 
6.770000 	 6 
6.780000 	 6 
6.790000 	 6 
6.800000 	 6 
6.810000 	 6 
6.820000 	 6 
6.830000 	 6 
6.840000 	 6 
6.850000 	 6 
6.860000 	 6 
6.870000 	 6 
6.880000 	 6 
6.890000 	 6 
6.900000 	 6 
6.910000 	 6 
6.920000 	 6 
6.930000 	 6 
6.940000 	 6 
6.950000 	 6 
6.960000 	 6 
6.970000 	 6 
6.980000 	 6 
6.990000 	 6 
7.000000 	 6 
7.010000 	 6 
7.020000 	 6 
7.030000 	 6 
7.040000 	 6 
7.050000 	 6 
7.060000 	 6 
7.070000 	 6 
7.080000 	 6 
7.090000 	 6 
7.100000 	 6 
7.110000 	 6 
7.120000 	 6 
7.130000 	 6 
7.140000 	 6 
7.150000 	 6 
7.160000 	 6 
7.170000 	 6 
7.180000 	 6 
7.190000 	 6 
7.200000 	 6 
7.210000 	 6 
7.220000 	 6 
7.230000 	 6 
7.240000 	 6 
7.250000 	 6 
7.260000 	 6 
7.270000 	 6 
7.280000 	 6 
7.290000 	 6 
7.300000 	 6 
7.310000 	 6 
7.320000 	 6 
7.330000 	 6 
7.340000 	 6 
7.350000 	 6 
7.360000 	 6 
7.370000 	 6 
7.380000 	 6 
7.390000 	 6 
7.400000 	 6 
7.410000 	 6 
7.420000 	 6 
7.430000 	 6 
7.440000 	 6 
7.450000 	 6 
7.460000 	 6 
7.470000 	 6 
7.480000 	 6 
7.490000 	 6 
7.500000 	 6 
7.510000 	 6 
7.520000 	 6 
7.530000 	 6 
7.540000 	 6 
7.550000 	 6 
7.560000 	 6 
7.570000 	 6 
7.580000 	 6 
7.590000 	 6 
7.600000 	 6 
7.610000 	 6 
7.620000 	 6 
7.630000 	 6 
7.640000 	 6 
7.650000 	 6 
7.660000 	 6 
7.670000 	 6 
7.680000 	 6 
7.690000 	 6 
7.700000 	 6 
7.710000 	 6 
7.720000 	 6 
7.730000 	 6 
7.740000 	 6 
7.750000 	 6 
7.760000 	 6 
7.770000 	 6 
7.780000 	 6 
7.790000 	 6 
7.800000 	 6 
7.810000 	 6 
7.820000 	 6 
7.830000 	 6 
7.840000 	 6 
7.850000 	 6 
7.860000 	 6 
7.870000 	 6 
7.880000 	 6 
7.890000 	 6 
7.900000 	 6 
7.910000 	 6 
7.920000 	 6 
7.930000 	 6 
7.940000 	 6 
7.950000 	 6 
7.960000 	 6 
7.970000 	 6 
7.980000 	 6 
7.990000 	 6 
8.000000 	 6 
8.010000 	 6 
8.020000 	 6 
8.030000 	 6 
8.040000 	 6 
8.050000 	 6 
8.059999 	 6 
8.070000 	 6 
8.080000 	 6 
8.090000 	 6 
8.099999 	 6 
8.110000 	 6 
8.120000 	 6 
8.130000 	 6 
8.139999 	 6 
8.150000 	 6 
8.160000 	 6 
8.170000 	 6 
8.179999 	 6 
8.190000 	 6 
8.200000 	 6 
8.210000 	 6 
8.220000 	 6 
8.230000 	 6 
8.240000 	 6 
8.250000 	 6 
8.260000 	 6 
8.270000 	 6 
8.280000 	 7 
8.290000 	 7 
8.300000 	 7 
8.309999 	 7 
8.320000 	 7 
8.330000 	 7 
8.340000 	 7 
8.349999 	 7 
8.360000 	 7 
8.370000 	 7 
8.380000 	 7 
8.389999 	 7 
8.400000 	 7 
8.410000 	 7 
8.420000 	 7 
8.429999 	 7 
8.440000 	 7 
8.450000 	 7 
8.460000 	 7 
8.470000 	 7 
8.480000 	 7 
8.490000 	 7 
8.500000 	 7 
8.510000 	 7 
8.520000 	 7 
8.530000 	 7 
8.540000 	 7 
8.550000 	 7 
8.559999 	 7 
8.570000 	 7 
8.580000 	 7 
8.590000 	 7 
8.599999 	 7 
8.610000 	 7 
8.620000 	 7 
8.630000 	 7 
8.639999 	 7 
8.650000 	 7 
8.660000 	 7 
8.670000 	 7 
8.679999 	 7 
8.690000 	 7 
8.700000 	 7 
8.710000 	 7 
8.720000 	 7 
8.730000 	 7 
8.740000 	 7 
8.750000 	 7 
8.760000 	 7 
8.770000 	 7 
8.780000 	 7 
8.790000 	 7 
8.800000 	 7 
8.809999 	 7 
8.820000 	 7 
8.830000 	 7 
8.840000 	 7 
8.849999 	 7 
8.860000 	 7 
8.870000 	 7 
8.880000 	 7 
8.889999 	 7 
8.900000 	 7 
8.910000 	 7 
8.920000 	 7 
8.929999 	 7 
8.940000 	 7 
8.950000 	 7 
8.960000 	 7 
8.970000 	 7 
8.980000 	 7 
8.990000 	 7 
9.000000 	 7 
9.010000 	 7 
9.020000 	 7 
9.030000 	 7 
9.040000 	 7 
9.050000 	 7 
9.059999 	 7 
9.070000 	 7 
9.080000 	 7 
9.090000 	 7 
9.099999 	 7 
9.110000 	 7 
9.120000 	 7 
9.130000 	 7 
9.139999 	 7 
9.150000 	 7 
9.160000 	 7 
9.170000 	 7 
9.179999 	 7 
9.190000 	 7 
9.200000 	 7 
9.210000 	 7 
9.220000 	 7 
9.230000 	 7 
